source,target,weight
Dominican Republic,Armenia,1
Dominican Republic,Namibia,1
Dominican Republic,Israel,3
Dominican Republic,Indonesia,2
Dominican Republic,Cambodia,1
Dominican Republic,Saudi Arabia,3
Dominican Republic,Zambia,3
Dominican Republic,Denmark,3
Dominican Republic,Morocco,3
Dominican Republic,Vietnam,1
Dominican Republic,Puerto Rico,2
Dominican Republic,Mauritius,2
Dominican Republic,Ireland,3
Dominican Republic,Algeria,3
Dominican Republic,Saint Lucia,2
Dominican Republic,Canada,3
Dominican Republic,Gibraltar,1
Dominican Republic,Suriname,1
Dominican Republic,Guatemala,2
Dominican Republic,Greece,3
Dominican Republic,Ecuador,2
Dominican Republic,Russia,3
Dominican Republic,Reunion,1
Dominican Republic,Equatorial Guinea,2
Dominican Republic,Kenya,3
Dominican Republic,Jamaica,3
Dominican Republic,Germany,3
Dominican Republic,United Kingdom,3
Dominican Republic,Mayotte,2
Dominican Republic,Bulgaria,2
Dominican Republic,Turks and Caicos Islands,1
Dominican Republic,Grenada,1
Dominican Republic,Burundi,1
Mauritania,Uganda,2
Mauritania,Malawi,1
Mauritania,Sri Lanka,1
Mauritania,Haiti,1
Mauritania,Tajikistan,1
Mauritania,Palau,1
Mauritania,Afghanistan,1
Mauritania,Central African Republic,1
Mauritania,Thailand,2
Mauritania,Costa Rica,1
Mauritania,French Polynesia,1
Mauritania,Moldova,1
Mauritania,Hong Kong,2
Mauritania,Singapore,2
Mauritania,Poland,2
Mauritania,Finland,2
Mauritania,Sweden,2
Mauritania,Chad,2
Mauritania,United States,2
Mauritania,Italy,2
Mauritania,Macedonia,1
Mauritania,Djibouti,2
Mauritania,Jersey,1
Mauritania,Cote d'Ivoire,2
Mauritania,France,2
Mauritania,Sudan,1
Mauritania,Taiwan,1
Mauritania,Iraq,1
Mauritania,Congo (Brazzaville),1
Mauritania,Philippines,1
Mauritania,Latvia,2
Mauritania,Senegal,2
Mauritania,Netherlands,2
Mauritania,Iran,1
Mauritania,Romania,2
Mauritania,Tanzania,2
Mauritania,Chile,1
Mauritania,Cyprus,2
Mauritania,Burkina Faso,2
Mauritania,Colombia,1
Mauritania,Brazil,2
Mauritania,Panama,1
Mauritania,Sierra Leone,1
Mauritania,Czech Republic,2
Mauritania,Rwanda,2
Mauritania,Peru,1
Mauritania,Somalia,1
Mauritania,Maldives,1
Mauritania,Kazakhstan,1
Mauritania,Austria,2
Mauritania,Liberia,1
Mauritania,Uruguay,1
Mauritania,Switzerland,2
Mauritania,South Sudan,1
Mauritania,Kuwait,2
Mauritania,Virgin Islands,1
Mauritania,Egypt,2
Mauritania,Congo (Kinshasa),2
Mauritania,Niger,2
Mauritania,Gabon,2
Mauritania,Uzbekistan,1
Mauritania,Qatar,2
Mauritania,Nigeria,2
Mauritania,Croatia,2
Mauritania,Spain,2
Mauritania,Albania,1
Mauritania,Netherlands Antilles,1
Mauritania,Portugal,2
Mauritania,Turkey,2
Mauritania,Guinea,1
Mauritania,Guadeloupe,1
Mauritania,Ghana,1
Mauritania,Zimbabwe,2
Mauritania,United Arab Emirates,2
Mauritania,Georgia,2
Mauritania,Comoros,1
Mauritania,China,2
Mauritania,Pakistan,1
Mauritania,Luxembourg,2
Mauritania,Libya,1
Mauritania,Belgium,2
Mauritania,Norway,2
Mauritania,Oman,2
Mauritania,Bahamas,1
Mauritania,Jordan,2
Mauritania,Togo,1
Mauritania,Tunisia,2
Mauritania,Azerbaijan,2
Mauritania,Mexico,1
Mauritania,Lithuania,1
Mauritania,Estonia,1
Mauritania,Ukraine,2
Mauritania,Armenia,1
Mauritania,Israel,2
Mauritania,Indonesia,2
Mauritania,Bosnia and Herzegovina,1
Mauritania,Cambodia,1
Mauritania,Turkmenistan,1
Mauritania,Saudi Arabia,2
Mauritania,Zambia,1
Mauritania,Denmark,2
Mauritania,Morocco,2
Mauritania,Vietnam,2
Mauritania,Puerto Rico,1
Mauritania,Mauritius,1
Mauritania,Ireland,2
Mauritania,Algeria,2
Mauritania,Mongolia,1
Mauritania,Saint Lucia,1
Mauritania,Canada,2
Mauritania,Guatemala,1
Mauritania,Greece,2
Mauritania,Ecuador,1
Mauritania,Russia,2
Mauritania,Reunion,1
Mauritania,Equatorial Guinea,2
Mauritania,Kenya,2
Mauritania,Jamaica,1
Mauritania,Germany,2
Mauritania,United Kingdom,2
Mauritania,Bulgaria,2
Mauritania,Mayotte,1
Uganda,Malawi,3
Uganda,Sri Lanka,4
Uganda,Aruba,1
Uganda,Haiti,1
Uganda,Tajikistan,1
Uganda,Palau,1
Uganda,Afghanistan,2
Uganda,Central African Republic,1
Uganda,Thailand,7
Uganda,Costa Rica,3
Uganda,Bermuda,1
Uganda,French Polynesia,1
Uganda,Moldova,1
Uganda,Hong Kong,7
Uganda,Singapore,7
Uganda,Antigua and Barbuda,1
Uganda,Poland,6
Uganda,Finland,4
Uganda,Sweden,6
Uganda,Cayman Islands,1
Uganda,Chad,2
Uganda,United States,7
Uganda,Italy,6
Uganda,Macedonia,1
Uganda,Djibouti,3
Uganda,Jersey,2
Uganda,Cote d'Ivoire,4
Uganda,France,6
Uganda,Sudan,3
Uganda,Taiwan,3
Uganda,Iraq,3
Uganda,Congo (Brazzaville),3
Uganda,Philippines,4
Uganda,Burma,1
Uganda,Latvia,3
Uganda,Senegal,4
Uganda,Netherlands,5
Uganda,Iran,3
Uganda,Romania,5
Uganda,Tanzania,6
Uganda,Chile,2
Uganda,Cyprus,6
Uganda,Burkina Faso,3
Uganda,Botswana,1
Uganda,Mozambique,2
Uganda,Brazil,7
Uganda,Colombia,1
Uganda,Panama,2
Uganda,Sierra Leone,3
Uganda,Czech Republic,5
Uganda,Rwanda,5
Uganda,Peru,2
Uganda,Somalia,1
Uganda,Isle of Man,1
Uganda,Maldives,4
Uganda,Kazakhstan,3
Uganda,Austria,6
Uganda,Liberia,3
Uganda,Uruguay,2
Uganda,Switzerland,7
Uganda,South Sudan,1
Uganda,Trinidad and Tobago,1
Uganda,Kuwait,7
Uganda,Virgin Islands,3
Uganda,Egypt,7
Uganda,Congo (Kinshasa),4
Uganda,Niger,3
Uganda,Gabon,3
Uganda,Uzbekistan,1
Uganda,Qatar,6
Uganda,Nigeria,7
Uganda,Barbados,1
Uganda,Saint Kitts and Nevis,1
Uganda,Croatia,4
Uganda,Spain,6
Uganda,Albania,2
Uganda,Netherlands Antilles,2
Uganda,Portugal,5
Uganda,Turkey,6
Uganda,Guinea,1
Uganda,Guadeloupe,1
Uganda,Ghana,5
Uganda,Zimbabwe,6
Uganda,United Arab Emirates,7
Uganda,Georgia,4
Uganda,Comoros,2
Uganda,China,6
Uganda,Pakistan,4
Uganda,Luxembourg,4
Uganda,Libya,3
Uganda,Belgium,5
Uganda,Norway,5
Uganda,Oman,6
Uganda,Bahamas,2
Uganda,Jordan,5
Uganda,Togo,1
Uganda,Tunisia,4
Uganda,Azerbaijan,4
Uganda,Mexico,4
Uganda,Honduras,1
Uganda,Lithuania,2
Uganda,Estonia,2
Uganda,Ukraine,5
Uganda,New Zealand,1
Uganda,Namibia,2
Uganda,Armenia,1
Uganda,Israel,4
Uganda,Indonesia,5
Uganda,Bosnia and Herzegovina,1
Uganda,Cambodia,1
Uganda,Seychelles,2
Uganda,Turkmenistan,1
Uganda,Saudi Arabia,6
Uganda,Zambia,5
Uganda,Denmark,6
Uganda,Morocco,6
Uganda,Vietnam,4
Uganda,Puerto Rico,2
Uganda,Mauritius,4
Uganda,Ireland,5
Uganda,Algeria,6
Uganda,Mongolia,1
Uganda,Saint Lucia,2
Uganda,Canada,6
Uganda,Gibraltar,1
Uganda,Suriname,1
Uganda,Guatemala,2
Uganda,Greece,6
Uganda,Ecuador,2
Uganda,Russia,6
Uganda,Reunion,1
Uganda,Equatorial Guinea,3
Uganda,Kenya,7
Uganda,Jamaica,3
Uganda,Germany,7
Uganda,United Kingdom,7
Uganda,Bulgaria,4
Uganda,Mayotte,2
Uganda,Turks and Caicos Islands,1
Uganda,Grenada,1
Uganda,Burundi,1
Malawi,Aruba,1
Malawi,Haiti,1
Malawi,Palau,1
Malawi,Central African Republic,1
Malawi,Thailand,3
Malawi,Costa Rica,2
Malawi,French Polynesia,1
Malawi,Hong Kong,3
Malawi,Singapore,3
Malawi,Poland,2
Malawi,Finland,2
Malawi,Sweden,2
Malawi,Chad,1
Malawi,United States,3
Malawi,Italy,2
Malawi,Djibouti,2
Malawi,Jersey,1
Malawi,Cote d'Ivoire,2
Malawi,France,2
Malawi,Taiwan,2
Malawi,Congo (Brazzaville),3
Malawi,Philippines,2
Malawi,Latvia,2
Malawi,Senegal,2
Malawi,Netherlands,2
Malawi,Romania,2
Malawi,Tanzania,3
Malawi,Chile,2
Malawi,Botswana,1
Malawi,Cyprus,2
Malawi,Burkina Faso,2
Malawi,Mozambique,1
Malawi,Brazil,3
Malawi,Colombia,1
Malawi,Panama,2
Malawi,Sierra Leone,2
Malawi,Czech Republic,2
Malawi,Rwanda,3
Malawi,Peru,2
Malawi,Liberia,2
Malawi,Austria,2
Malawi,Kazakhstan,1
Malawi,Uruguay,2
Malawi,Switzerland,3
Malawi,Kuwait,3
Malawi,Virgin Islands,2
Malawi,Egypt,3
Malawi,Congo (Kinshasa),3
Malawi,Niger,2
Malawi,Gabon,2
Malawi,Qatar,2
Malawi,Nigeria,3
Malawi,Croatia,1
Malawi,Spain,2
Malawi,Netherlands Antilles,2
Malawi,Portugal,2
Malawi,Turkey,2
Malawi,Guinea,1
Malawi,Guadeloupe,1
Malawi,Ghana,2
Malawi,Zimbabwe,3
Malawi,United Arab Emirates,3
Malawi,Georgia,2
Malawi,Comoros,2
Malawi,China,2
Malawi,Pakistan,1
Malawi,Luxembourg,2
Malawi,Belgium,2
Malawi,Bahamas,1
Malawi,Oman,2
Malawi,Norway,2
Malawi,Jordan,1
Malawi,Togo,1
Malawi,Tunisia,1
Malawi,Azerbaijan,1
Malawi,Mexico,2
Malawi,Honduras,1
Malawi,Estonia,1
Malawi,Ukraine,2
Malawi,Armenia,1
Malawi,Namibia,1
Malawi,Israel,2
Malawi,Indonesia,2
Malawi,Cambodia,1
Malawi,Seychelles,1
Malawi,Saudi Arabia,2
Malawi,Zambia,3
Malawi,Denmark,2
Malawi,Morocco,2
Malawi,Vietnam,1
Malawi,Puerto Rico,2
Malawi,Mauritius,2
Malawi,Ireland,2
Malawi,Algeria,2
Malawi,Saint Lucia,1
Malawi,Canada,2
Malawi,Suriname,1
Malawi,Guatemala,1
Malawi,Greece,2
Malawi,Ecuador,2
Malawi,Russia,2
Malawi,Reunion,1
Malawi,Equatorial Guinea,2
Malawi,Kenya,3
Malawi,Jamaica,2
Malawi,Germany,3
Malawi,United Kingdom,3
Malawi,Mayotte,2
Malawi,Bulgaria,1
Malawi,Burundi,1
Sri Lanka,Tajikistan,1
Sri Lanka,Afghanistan,2
Sri Lanka,Thailand,7
Sri Lanka,Costa Rica,1
Sri Lanka,Bermuda,1
Sri Lanka,Moldova,1
Sri Lanka,Hong Kong,7
Sri Lanka,Singapore,7
Sri Lanka,Antigua and Barbuda,1
Sri Lanka,Poland,4
Sri Lanka,Finland,2
Sri Lanka,Sweden,5
Sri Lanka,Cayman Islands,1
Sri Lanka,Chad,1
Sri Lanka,United States,7
Sri Lanka,Italy,7
Sri Lanka,Macedonia,1
Sri Lanka,Djibouti,1
Sri Lanka,Jersey,1
Sri Lanka,Cote d'Ivoire,2
Sri Lanka,France,7
Sri Lanka,Sudan,4
Sri Lanka,Taiwan,3
Sri Lanka,Iraq,4
Sri Lanka,Brunei,1
Sri Lanka,Philippines,5
Sri Lanka,Burma,3
Sri Lanka,Latvia,1
Sri Lanka,Senegal,2
Sri Lanka,Netherlands,6
Sri Lanka,Iran,4
Sri Lanka,Romania,4
Sri Lanka,Tanzania,3
Sri Lanka,Cyprus,5
Sri Lanka,Burkina Faso,1
Sri Lanka,Mozambique,1
Sri Lanka,Brazil,6
Sri Lanka,Sierra Leone,1
Sri Lanka,Czech Republic,3
Sri Lanka,Rwanda,2
Sri Lanka,Somalia,1
Sri Lanka,Isle of Man,1
Sri Lanka,Maldives,7
Sri Lanka,Kazakhstan,3
Sri Lanka,Austria,4
Sri Lanka,Liberia,1
Sri Lanka,Switzerland,7
Sri Lanka,South Sudan,1
Sri Lanka,Trinidad and Tobago,1
Sri Lanka,Kuwait,5
Sri Lanka,Virgin Islands,1
Sri Lanka,Egypt,6
Sri Lanka,Congo (Kinshasa),1
Sri Lanka,Niger,1
Sri Lanka,Gabon,1
Sri Lanka,Uzbekistan,1
Sri Lanka,Qatar,6
Sri Lanka,Nigeria,5
Sri Lanka,Barbados,1
Sri Lanka,Saint Kitts and Nevis,1
Sri Lanka,Croatia,3
Sri Lanka,Spain,6
Sri Lanka,Albania,2
Sri Lanka,Portugal,4
Sri Lanka,Turkey,6
Sri Lanka,Ghana,3
Sri Lanka,Zimbabwe,3
Sri Lanka,United Arab Emirates,7
Sri Lanka,Georgia,2
Sri Lanka,China,7
Sri Lanka,Pakistan,5
Sri Lanka,Luxembourg,2
Sri Lanka,Libya,3
Sri Lanka,Belgium,4
Sri Lanka,Norway,3
Sri Lanka,Oman,5
Sri Lanka,Bahamas,1
Sri Lanka,Jordan,5
Sri Lanka,Tunisia,3
Sri Lanka,Azerbaijan,3
Sri Lanka,Mexico,2
Sri Lanka,Lithuania,2
Sri Lanka,Estonia,1
Sri Lanka,Ukraine,3
Sri Lanka,New Zealand,2
Sri Lanka,Namibia,1
Sri Lanka,Israel,2
Sri Lanka,Indonesia,6
Sri Lanka,Bosnia and Herzegovina,1
Sri Lanka,Cambodia,1
Sri Lanka,Seychelles,2
Sri Lanka,Turkmenistan,1
Sri Lanka,Saudi Arabia,7
Sri Lanka,Zambia,2
Sri Lanka,Denmark,5
Sri Lanka,Morocco,5
Sri Lanka,Vietnam,6
Sri Lanka,Mauritius,2
Sri Lanka,Ireland,4
Sri Lanka,Algeria,4
Sri Lanka,Mongolia,1
Sri Lanka,Saint Lucia,1
Sri Lanka,Canada,6
Sri Lanka,Gibraltar,1
Sri Lanka,Guatemala,1
Sri Lanka,Fiji,1
Sri Lanka,Greece,6
Sri Lanka,Russia,7
Sri Lanka,Equatorial Guinea,1
Sri Lanka,Kenya,5
Sri Lanka,Jamaica,1
Sri Lanka,Germany,7
Sri Lanka,United Kingdom,7
Sri Lanka,Bulgaria,3
Sri Lanka,Turks and Caicos Islands,1
Sri Lanka,Grenada,1
Guam,Switzerland,1
Guam,United States,2
Guam,Indonesia,2
Guam,Qatar,2
Guam,France,2
Guam,Taiwan,2
Guam,Portugal,1
Guam,Philippines,2
Guam,Vietnam,2
Guam,Turkey,1
Guam,Burma,1
Guam,United Arab Emirates,2
Guam,Poland,1
Guam,China,2
Guam,Chile,1
Guam,Palau,1
Guam,Thailand,2
Guam,Canada,2
Guam,French Polynesia,1
Guam,Hong Kong,2
Guam,Singapore,2
Guam,Russia,1
Guam,Peru,1
Guam,Germany,2
Guam,United Kingdom,2
Guam,Austria,1
Guam,Finland,1
Aruba,Switzerland,1
Aruba,Liberia,1
Aruba,Kuwait,1
Aruba,Virgin Islands,1
Aruba,Egypt,1
Aruba,Congo (Kinshasa),1
Aruba,Niger,1
Aruba,Qatar,1
Aruba,Nigeria,1
Aruba,Spain,1
Aruba,Netherlands Antilles,1
Aruba,Portugal,1
Aruba,Turkey,1
Aruba,Ghana,1
Aruba,Zimbabwe,1
Aruba,United Arab Emirates,1
Aruba,Georgia,1
Aruba,Comoros,1
Aruba,China,1
Aruba,Pakistan,1
Aruba,Luxembourg,1
Aruba,Thailand,1
Aruba,Costa Rica,1
Aruba,Belgium,1
Aruba,Hong Kong,1
Aruba,Singapore,1
Aruba,Norway,1
Aruba,Oman,1
Aruba,Mexico,1
Aruba,Poland,1
Aruba,Finland,1
Aruba,Honduras,1
Aruba,Sweden,1
Aruba,Estonia,1
Aruba,Ukraine,1
Aruba,Burundi,1
Aruba,United States,1
Aruba,Italy,1
Aruba,Israel,1
Aruba,Djibouti,1
Aruba,Indonesia,1
Aruba,France,1
Aruba,Saudi Arabia,1
Aruba,Zambia,1
Aruba,Denmark,1
Aruba,Taiwan,1
Aruba,Morocco,1
Aruba,Congo (Brazzaville),1
Aruba,Philippines,1
Aruba,Puerto Rico,1
Aruba,Ireland,1
Aruba,Latvia,1
Aruba,Netherlands,1
Aruba,Romania,1
Aruba,Tanzania,1
Aruba,Chile,1
Aruba,Algeria,1
Aruba,Cyprus,1
Aruba,Burkina Faso,1
Aruba,Canada,1
Aruba,Suriname,1
Aruba,Brazil,1
Aruba,Panama,1
Aruba,Sierra Leone,1
Aruba,Greece,1
Aruba,Czech Republic,1
Aruba,Ecuador,1
Aruba,Russia,1
Aruba,Rwanda,1
Aruba,Equatorial Guinea,1
Aruba,Kenya,1
Aruba,Peru,1
Aruba,Jamaica,1
Aruba,Germany,1
Aruba,United Kingdom,1
Aruba,Mayotte,1
Aruba,Kazakhstan,1
Aruba,Austria,1
Aruba,Uruguay,1
Haiti,Switzerland,1
Haiti,Kuwait,1
Haiti,Virgin Islands,1
Haiti,Egypt,1
Haiti,Congo (Kinshasa),1
Haiti,Niger,1
Haiti,Gabon,1
Haiti,Qatar,1
Haiti,Nigeria,1
Haiti,Croatia,1
Haiti,Spain,1
Haiti,Netherlands Antilles,1
Haiti,Portugal,1
Haiti,Turkey,1
Haiti,Guinea,1
Haiti,Guadeloupe,1
Haiti,Zimbabwe,1
Haiti,United Arab Emirates,1
Haiti,Georgia,1
Haiti,Comoros,1
Haiti,China,1
Haiti,Palau,1
Haiti,Luxembourg,1
Haiti,Central African Republic,1
Haiti,Thailand,1
Haiti,Costa Rica,1
Haiti,French Polynesia,1
Haiti,Belgium,1
Haiti,Hong Kong,1
Haiti,Singapore,1
Haiti,Bahamas,1
Haiti,Oman,1
Haiti,Norway,1
Haiti,Jordan,1
Haiti,Togo,1
Haiti,Tunisia,1
Haiti,Azerbaijan,1
Haiti,Mexico,1
Haiti,Poland,1
Haiti,Finland,1
Haiti,Sweden,1
Haiti,Chad,1
Haiti,Ukraine,1
Haiti,Armenia,1
Haiti,United States,1
Haiti,Italy,1
Haiti,Israel,1
Haiti,Djibouti,1
Haiti,Jersey,1
Haiti,Indonesia,1
Haiti,Cote d'Ivoire,1
Haiti,Cambodia,1
Haiti,France,1
Haiti,Saudi Arabia,1
Haiti,Zambia,1
Haiti,Denmark,1
Haiti,Taiwan,1
Haiti,Morocco,1
Haiti,Congo (Brazzaville),1
Haiti,Philippines,1
Haiti,Vietnam,1
Haiti,Puerto Rico,1
Haiti,Mauritius,1
Haiti,Ireland,1
Haiti,Latvia,1
Haiti,Senegal,1
Haiti,Netherlands,1
Haiti,Romania,1
Haiti,Tanzania,1
Haiti,Chile,1
Haiti,Algeria,1
Haiti,Saint Lucia,1
Haiti,Cyprus,1
Haiti,Burkina Faso,1
Haiti,Canada,1
Haiti,Colombia,1
Haiti,Brazil,1
Haiti,Guatemala,1
Haiti,Panama,1
Haiti,Sierra Leone,1
Haiti,Greece,1
Haiti,Czech Republic,1
Haiti,Ecuador,1
Haiti,Russia,1
Haiti,Reunion,1
Haiti,Rwanda,1
Haiti,Equatorial Guinea,1
Haiti,Kenya,1
Haiti,Peru,1
Haiti,Jamaica,1
Haiti,Germany,1
Haiti,United Kingdom,1
Haiti,Mayotte,1
Haiti,Bulgaria,1
Haiti,Liberia,1
Haiti,Austria,1
Haiti,Uruguay,1
Palau,Switzerland,1
Palau,Kuwait,1
Palau,Virgin Islands,1
Palau,Egypt,1
Palau,Congo (Kinshasa),1
Palau,Niger,1
Palau,Gabon,1
Palau,Qatar,2
Palau,Nigeria,1
Palau,Croatia,1
Palau,Spain,1
Palau,Netherlands Antilles,1
Palau,Portugal,1
Palau,Turkey,1
Palau,Guinea,1
Palau,Guadeloupe,1
Palau,Zimbabwe,1
Palau,United Arab Emirates,2
Palau,Georgia,1
Palau,Comoros,1
Palau,China,2
Palau,Luxembourg,1
Palau,Central African Republic,1
Palau,Thailand,2
Palau,Costa Rica,1
Palau,French Polynesia,2
Palau,Belgium,1
Palau,Hong Kong,2
Palau,Singapore,2
Palau,Bahamas,1
Palau,Oman,1
Palau,Norway,1
Palau,Jordan,1
Palau,Togo,1
Palau,Tunisia,1
Palau,Azerbaijan,1
Palau,Mexico,1
Palau,Poland,1
Palau,Finland,2
Palau,Sweden,1
Palau,Chad,1
Palau,Ukraine,1
Palau,Armenia,1
Palau,United States,2
Palau,Italy,1
Palau,Israel,1
Palau,Djibouti,1
Palau,Jersey,1
Palau,Indonesia,2
Palau,Cote d'Ivoire,1
Palau,Cambodia,1
Palau,France,2
Palau,Saudi Arabia,1
Palau,Zambia,1
Palau,Denmark,1
Palau,Taiwan,2
Palau,Morocco,1
Palau,Congo (Brazzaville),1
Palau,Philippines,2
Palau,Vietnam,2
Palau,Puerto Rico,1
Palau,Mauritius,1
Palau,Ireland,1
Palau,Latvia,1
Palau,Senegal,1
Palau,Netherlands,1
Palau,Romania,1
Palau,Chile,2
Palau,Tanzania,1
Palau,Algeria,1
Palau,Saint Lucia,1
Palau,Cyprus,1
Palau,Burkina Faso,1
Palau,Canada,2
Palau,Colombia,1
Palau,Brazil,1
Palau,Guatemala,1
Palau,Panama,1
Palau,Sierra Leone,1
Palau,Greece,1
Palau,Czech Republic,1
Palau,Ecuador,1
Palau,Russia,2
Palau,Reunion,1
Palau,Rwanda,1
Palau,Equatorial Guinea,1
Palau,Kenya,1
Palau,Peru,2
Palau,Jamaica,1
Palau,Germany,2
Palau,United Kingdom,2
Palau,Mayotte,1
Palau,Bulgaria,1
Palau,Liberia,1
Palau,Austria,1
Palau,Uruguay,1
Tajikistan,Switzerland,1
Tajikistan,South Sudan,1
Tajikistan,Kuwait,1
Tajikistan,Egypt,1
Tajikistan,Congo (Kinshasa),1
Tajikistan,Niger,1
Tajikistan,Gabon,1
Tajikistan,Uzbekistan,1
Tajikistan,Qatar,1
Tajikistan,Nigeria,1
Tajikistan,Croatia,1
Tajikistan,Spain,1
Tajikistan,Albania,1
Tajikistan,Portugal,1
Tajikistan,Turkey,1
Tajikistan,Ghana,1
Tajikistan,Zimbabwe,1
Tajikistan,United Arab Emirates,1
Tajikistan,Georgia,1
Tajikistan,China,1
Tajikistan,Pakistan,1
Tajikistan,Luxembourg,1
Tajikistan,Afghanistan,1
Tajikistan,Thailand,1
Tajikistan,Libya,1
Tajikistan,Moldova,1
Tajikistan,Belgium,1
Tajikistan,Hong Kong,1
Tajikistan,Singapore,1
Tajikistan,Norway,1
Tajikistan,Oman,1
Tajikistan,Jordan,1
Tajikistan,Tunisia,1
Tajikistan,Azerbaijan,1
Tajikistan,Poland,1
Tajikistan,Finland,1
Tajikistan,Lithuania,1
Tajikistan,Sweden,1
Tajikistan,Estonia,1
Tajikistan,Chad,1
Tajikistan,Ukraine,1
Tajikistan,United States,1
Tajikistan,Italy,1
Tajikistan,Macedonia,1
Tajikistan,Djibouti,1
Tajikistan,Israel,1
Tajikistan,Indonesia,1
Tajikistan,Cote d'Ivoire,1
Tajikistan,Bosnia and Herzegovina,1
Tajikistan,France,1
Tajikistan,Turkmenistan,1
Tajikistan,Saudi Arabia,1
Tajikistan,Sudan,1
Tajikistan,Denmark,1
Tajikistan,Iraq,1
Tajikistan,Morocco,1
Tajikistan,Vietnam,1
Tajikistan,Ireland,1
Tajikistan,Latvia,1
Tajikistan,Senegal,1
Tajikistan,Netherlands,1
Tajikistan,Iran,1
Tajikistan,Romania,1
Tajikistan,Tanzania,1
Tajikistan,Algeria,1
Tajikistan,Mongolia,1
Tajikistan,Cyprus,1
Tajikistan,Burkina Faso,1
Tajikistan,Canada,1
Tajikistan,Brazil,1
Tajikistan,Greece,1
Tajikistan,Czech Republic,1
Tajikistan,Russia,1
Tajikistan,Rwanda,1
Tajikistan,Equatorial Guinea,1
Tajikistan,Kenya,1
Tajikistan,Somalia,1
Tajikistan,Germany,1
Tajikistan,United Kingdom,1
Tajikistan,Bulgaria,1
Tajikistan,Maldives,1
Tajikistan,Kazakhstan,1
Tajikistan,Austria,1
Afghanistan,Switzerland,2
Afghanistan,South Sudan,1
Afghanistan,Kuwait,2
Afghanistan,Egypt,2
Afghanistan,Congo (Kinshasa),1
Afghanistan,Niger,1
Afghanistan,Gabon,1
Afghanistan,Uzbekistan,1
Afghanistan,Qatar,2
Afghanistan,Nigeria,2
Afghanistan,Croatia,1
Afghanistan,Spain,2
Afghanistan,Albania,1
Afghanistan,Portugal,2
Afghanistan,Turkey,2
Afghanistan,Ghana,2
Afghanistan,Zimbabwe,2
Afghanistan,United Arab Emirates,2
Afghanistan,Georgia,1
Afghanistan,China,2
Afghanistan,Pakistan,2
Afghanistan,Luxembourg,1
Afghanistan,Thailand,2
Afghanistan,Libya,2
Afghanistan,Moldova,1
Afghanistan,Belgium,1
Afghanistan,Hong Kong,2
Afghanistan,Singapore,2
Afghanistan,Norway,1
Afghanistan,Oman,2
Afghanistan,Jordan,2
Afghanistan,Tunisia,2
Afghanistan,Azerbaijan,1
Afghanistan,Poland,2
Afghanistan,Finland,1
Afghanistan,Lithuania,1
Afghanistan,Sweden,2
Afghanistan,Estonia,1
Afghanistan,Chad,1
Afghanistan,Ukraine,2
Afghanistan,New Zealand,1
Afghanistan,United States,2
Afghanistan,Italy,2
Afghanistan,Macedonia,1
Afghanistan,Djibouti,1
Afghanistan,Israel,1
Afghanistan,Indonesia,2
Afghanistan,Cote d'Ivoire,2
Afghanistan,Bosnia and Herzegovina,1
Afghanistan,Seychelles,1
Afghanistan,France,2
Afghanistan,Turkmenistan,1
Afghanistan,Saudi Arabia,2
Afghanistan,Zambia,1
Afghanistan,Sudan,2
Afghanistan,Denmark,2
Afghanistan,Taiwan,1
Afghanistan,Iraq,2
Afghanistan,Morocco,2
Afghanistan,Philippines,1
Afghanistan,Vietnam,2
Afghanistan,Mauritius,1
Afghanistan,Ireland,2
Afghanistan,Latvia,1
Afghanistan,Senegal,2
Afghanistan,Netherlands,2
Afghanistan,Iran,2
Afghanistan,Romania,1
Afghanistan,Tanzania,2
Afghanistan,Algeria,2
Afghanistan,Mongolia,1
Afghanistan,Cyprus,2
Afghanistan,Burkina Faso,1
Afghanistan,Canada,2
Afghanistan,Brazil,2
Afghanistan,Greece,2
Afghanistan,Czech Republic,2
Afghanistan,Russia,2
Afghanistan,Rwanda,1
Afghanistan,Equatorial Guinea,1
Afghanistan,Kenya,2
Afghanistan,Somalia,1
Afghanistan,Germany,2
Afghanistan,United Kingdom,2
Afghanistan,Bulgaria,1
Afghanistan,Maldives,2
Afghanistan,Kazakhstan,1
Afghanistan,Austria,2
Niue,United Arab Emirates,1
Niue,New Zealand,1
Niue,China,1
Niue,United States,1
Niue,Canada,1
Niue,French Polynesia,1
Niue,Tonga,1
Niue,Fiji,1
Niue,Hong Kong,1
Niue,Singapore,1
Niue,Samoa,1
Niue,Vanuatu,1
Niue,New Caledonia,1
Niue,Germany,1
Niue,United Kingdom,1
Niue,Norfolk Island,1
Niue,Mexico,1
Niue,Cook Islands,1
Central African Republic,Switzerland,1
Central African Republic,Kuwait,1
Central African Republic,Virgin Islands,1
Central African Republic,Egypt,1
Central African Republic,Congo (Kinshasa),1
Central African Republic,Niger,1
Central African Republic,Gabon,1
Central African Republic,Qatar,1
Central African Republic,Nigeria,1
Central African Republic,Croatia,1
Central African Republic,Spain,1
Central African Republic,Netherlands Antilles,1
Central African Republic,Portugal,1
Central African Republic,Turkey,1
Central African Republic,Guinea,1
Central African Republic,Guadeloupe,1
Central African Republic,Zimbabwe,1
Central African Republic,United Arab Emirates,1
Central African Republic,Georgia,1
Central African Republic,Comoros,1
Central African Republic,China,1
Central African Republic,Luxembourg,1
Central African Republic,Thailand,1
